Date	Branch	Product	Maxtrade_Price	Mintrade_Price	Avg_Price
24/01/2016	Thirthahalli 	Gorabalu	21369	17689	21129
01/02/2016	Thirthahalli 	Hasa	52169	36611	45419
01/02/2016	Thirthahalli 	Bette	31709	30109	31589
01/02/2016	Thirthahalli 	Rashi Idi	28576	27599	28489
01/02/2016	Thirthahalli 	Gorabalu	21289	20869	21189
03/02/2016	Thirthahalli 	Hasa	49211	40649	40111
03/02/2016	Thirthahalli 	Bette	31211	30649	30849
03/02/2016	Thirthahalli 	Rashi Idi	28069	27649	27989
03/02/2016	Thirthahalli 	Gorabalu	20111	16111	19989
07/02/2016	Thirthahalli 	Hasa	48529	35111	42899
07/02/2016	Thirthahalli 	Bette	31389	30119	31189
07/02/2016	Thirthahalli 	Rashi Idi	28089	26099	27689
07/02/2016	Thirthahalli 	Gorabalu	19989	16099	19869
10/02/2016	Thirthahalli 	Hasa	45299	42019	42049
10/02/2016	Thirthahalli 	Bette	31019	30749	30949
10/02/2016	Thirthahalli 	Rashi Idi	27299	27199	27229
14/02/2016	Thirthahalli 	Hasa	49299	30199	42089
14/02/2016	Thirthahalli 	Bette	31299	30009	31089
14/02/2016	Thirthahalli 	Rashi Idi	27599	25889	27199
14/02/2016	Thirthahalli 	Gorabalu	19419	16189	18089
21/02/2016	Thirthahalli 	Hasa	47119	33111	42319
21/02/2016	Thirthahalli 	Bette	31569	27399	31519
21/02/2016	Thirthahalli 	Rashi Idi	28099	26089	28019
21/02/2016	Thirthahalli 	Gorabalu	19946	17300	19900
24/02/2016	Thirthahalli 	Bette	31229	31219	31159
24/02/2016	Thirthahalli 	Rashi Idi	27819	27789	27589
28/02/2016	Thirthahalli 	Hasa	48319	34111	42359
28/02/2016	Thirthahalli 	Bette	31299	30649	31159
28/02/2016	Thirthahalli 	Rashi Idi	28169	27429	28089
28/02/2016	Thirthahalli 	Gorabalu	19469	18369	19389
06/03/2016	Thirthahalli 	Hasa	49899	36199	42359
06/03/2016	Thirthahalli 	Bette	30599	29589	30459
06/03/2016	Thirthahalli 	Rashi Idi	27799	25111	27569
06/03/2016	Thirthahalli 	Gorabalu	19109	16522	19100
13/03/2016	Thirthahalli 	Hasa	46799	30649	42359
13/03/2016	Thirthahalli 	Bette	28169	26899	27959
13/03/2016	Thirthahalli 	Rashi Idi	27169	21199	26959
13/03/2016	Thirthahalli 	Gorabalu	16749	14189	16589
20/03/2016	Thirthahalli 	Hasa	45399	33419	41289
20/03/2016	Thirthahalli 	Bette	27739	26000	27689
20/03/2016	Thirthahalli 	Rashi Idi	26309	23689	24889
20/03/2016	Thirthahalli 	Gorabalu	17069	13009	16369
27/03/2016	Thirthahalli 	Hasa	55269	31099	41259
27/03/2016	Thirthahalli 	Bette	29689	27099	28089
27/03/2016	Thirthahalli 	Rashi Idi	28679	24189	27159
27/03/2016	Thirthahalli 	Gorabalu	19399	15299	17689
10/04/2016	Thirthahalli 	Hasa	52099	31199	44289
10/04/2016	Thirthahalli 	Bette	29699	28399	28589
10/04/2016	Thirthahalli 	Rashi Idi	28499	25189	27089
10/04/2016	Thirthahalli 	Gorabalu	18299	16509	17869
17/04/2016	Thirthahalli 	Hasa	48009	32111	40869
17/04/2016	Thirthahalli 	Hasa	48009	32111	44569
17/04/2016	Thirthahalli 	Bette	28640	27099	28189
17/04/2016	Thirthahalli 	Rashi Idi	26529	24569	26469
17/04/2016	Thirthahalli 	Gorabalu	17299	15069	17100
24/04/2016	Thirthahalli 	Hasa	48129	33109	44169
24/04/2016	Thirthahalli 	Bette	28369	27169	28009
24/04/2016	Thirthahalli 	Rashi Idi	26659	23129	26159
24/04/2016	Thirthahalli 	Gorabalu	17322	15169	17100
08/05/2016	Thirthahalli 	Hasa	45819	36099	40019
08/05/2016	Thirthahalli 	Bette	26579	25469	26419
08/05/2016	Thirthahalli 	Rashi Idi	25799	23699	25689
08/05/2016	Thirthahalli 	Gorabalu	17389	16669	17189
15/05/2016	Thirthahalli 	Hasa	45269	29109	38611
15/05/2016	Thirthahalli 	Bette	26659	24369	25501
15/05/2016	Thirthahalli 	Rashi Idi	25649	23069	25109
15/05/2016	Thirthahalli 	Gorabalu	17399	15009	17299
22/05/2016	Thirthahalli 	Hasa	43899	28111	38869
22/05/2016	Thirthahalli 	Bette	26169	24399	25869
22/05/2016	Thirthahalli 	Rashi Idi	25509	23069	25499
22/05/2016	Thirthahalli 	Gorabalu	16869	14719	16499
29/05/2016	Thirthahalli 	Hasa	42099	27111	37589
29/05/2016	Thirthahalli 	Bette	25569	24199	25189
29/05/2016	Thirthahalli 	Rashi Idi	25199	21899	24869
29/05/2016	Thirthahalli 	Gorabalu	16299	14899	16100
05/06/2016	Thirthahalli 	Hasa	43269	25099	33099
05/06/2016	Thirthahalli 	Bette	24729	23699	24111
05/06/2016	Thirthahalli 	Rashi Idi	24609	21611	23699
05/06/2016	Thirthahalli 	Gorabalu	15421	14099	15099
12/06/2016	Thirthahalli 	Hasa	40699	24119	35289
12/06/2016	Thirthahalli 	Bette	23699	21009	23499
12/06/2016	Thirthahalli 	Rashi Idi	22899	18111	22489
12/06/2016	Thirthahalli 	Gorabalu	14069	11618	13869
19/06/2016	Thirthahalli 	Hasa	36869	25611	32400
19/06/2016	Thirthahalli 	Bette	23799	23699	23799
19/06/2016	Thirthahalli 	Rashi Idi	23511	21999	23199
19/06/2016	Thirthahalli 	Gorabalu	14412	13699	14372
26/06/2016	Thirthahalli 	Hasa	40009	28069	33269
26/06/2016	Thirthahalli 	Bette	24958	23169	24858
26/06/2016	Thirthahalli 	Rashi Idi	24190	22890	23890
26/06/2016	Thirthahalli 	Gorabalu	15099	13099	14869
03/07/2016	Thirthahalli 	Hasa	41169	28111	30611
03/07/2016	Thirthahalli 	Bette	26212	25769	25989
03/07/2016	Thirthahalli 	Rashi Idi	26309	22069	24889
03/07/2016	Thirthahalli 	Gorabalu	16399	15069	16011
10/07/2016	Thirthahalli 	Hasa	43299	28069	39899
10/07/2016	Thirthahalli 	Bette	27599	26009	27200
10/07/2016	Thirthahalli 	Rashi Idi	29309	24069	26100
10/07/2016	Thirthahalli 	Gorabalu	17399	15869	16969
17/07/2016	Thirthahalli 	Hasa	43569	26099	38099
17/07/2016	Thirthahalli 	Bette	27599	25369	26129
17/07/2016	Thirthahalli 	Rashi Idi	25179	20189	25129
17/07/2016	Thirthahalli 	Gorabalu	18109	15882	17129
24/07/2016	Thirthahalli 	Hasa	49899	26009	38699
24/07/2016	Thirthahalli 	Bette	28009	26409	26829
24/07/2016	Thirthahalli 	Rashi Idi	27295	21099	26229
24/07/2016	Thirthahalli 	Gorabalu	19009	16352	17399
31/07/2016	Thirthahalli 	Hasa	46599	27111	39869
31/07/2016	Thirthahalli 	Bette	27509	23011	26199
31/07/2016	Thirthahalli 	Rashi Idi	26399	20189	25479
31/07/2016	Thirthahalli 	Gorabalu	18105	14122	16859
07/08/2016	Thirthahalli 	Hasa	45589	26119	35189
07/08/2016	Thirthahalli 	Bette	26511	24159	26119
07/08/2016	Thirthahalli 	Rashi Idi	26188	20189	25189
07/08/2016	Thirthahalli 	Gorabalu	16609	13082	16409
14/08/2016	Thirthahalli 	Hasa	40099	26699	30099
14/08/2016	Thirthahalli 	Bette	27299	23199	26299
14/08/2016	Thirthahalli 	Rashi Idi	26199	22189	25689
14/08/2016	Thirthahalli 	Gorabalu	17089	15789	16699
21/08/2016	Thirthahalli 	Hasa	42099	27111	33269
21/08/2016	Thirthahalli 	Bette	26899	23099	26189
21/08/2016	Thirthahalli 	Rashi Idi	26398	22069	25789
21/08/2016	Thirthahalli 	Gorabalu	17129	11429	16969
28/08/2016	Thirthahalli 	Hasa	42599	25111	32699
28/08/2016	Thirthahalli 	Bette	27419	26089	27169
28/08/2016	Thirthahalli 	Rashi Idi	26759	21189	26129
28/08/2016	Thirthahalli 	Gorabalu	16799	15811	16069
04/09/2016	Thirthahalli 	Hasa	42099	25611	31259
04/09/2016	Thirthahalli 	Bette	26829	24599	26589
04/09/2016	Thirthahalli 	Rashi Idi	26369	22189	26139
04/09/2016	Thirthahalli 	Gorabalu	16322	15382	16089
10/09/2016	Thirthahalli 	Hasa	42199	25011	34269
11/09/2016	Thirthahalli 	Hasa	42199	25011	34269
11/09/2016	Thirthahalli 	Bette	26639	22011	26499
11/09/2016	Thirthahalli 	Rashi Idi	26359	22122	26099
11/09/2016	Thirthahalli 	Gorabalu	16599	14699	16322
18/09/2016	Thirthahalli 	Hasa	42099	25111	37289
18/09/2016	Thirthahalli 	Bette	27199	24011	26899
18/09/2016	Thirthahalli 	Rashi Idi	26939	22389	26129
18/09/2016	Thirthahalli 	Gorabalu	17809	13599	16739
25/09/2016	Thirthahalli 	Hasa	41099	26011	34589
25/09/2016	Thirthahalli 	Bette	26989	26011	26589
25/09/2016	Thirthahalli 	Rashi Idi	26959	20169	26489
25/09/2016	Thirthahalli 	Gorabalu	17109	15649	17019
09/10/2016	Thirthahalli 	Hasa	44100	27689	35129
09/10/2016	Thirthahalli 	Bette	28120	26509	27719
09/10/2016	Thirthahalli 	Rashi Idi	27692	22889	27429
09/10/2016	Thirthahalli 	Gorabalu	17609	16759	17299
16/10/2016	Thirthahalli 	Hasa	42401	29111	32109
16/10/2016	Thirthahalli 	Bette	30152	25011	30019
16/10/2016	Thirthahalli 	Rashi Idi	30076	27869	29869
16/10/2016	Thirthahalli 	Gorabalu	18509	16299	18249
23/10/2016	Thirthahalli 	Hasa	45269	26009	32689
23/10/2016	Thirthahalli 	Bette	29309	27569	28899
23/10/2016	Thirthahalli 	Rashi Idi	29469	26969	28829
23/10/2016	Thirthahalli 	Gorabalu	17769	16569	17689
06/11/2016	Thirthahalli 	Hasa	41699	27111	32189
06/11/2016	Thirthahalli 	Bette	29689	27669	29489
06/11/2016	Thirthahalli 	Rashi Idi	29092	25699	28962
06/11/2016	Thirthahalli 	Gorabalu	17969	16569	17579
20/11/2016	Thirthahalli 	Hasa	36899	27504	32699
20/11/2016	Thirthahalli 	Bette	29052	28009	28899
20/11/2016	Thirthahalli 	Rashi Idi	28299	20199	27009
20/11/2016	Thirthahalli 	Gorabalu	16709	12699	16469
27/11/2016	Thirthahalli 	Hasa	41099	29369	31149
27/11/2016	Thirthahalli 	Bette	28769	23199	28359
27/11/2016	Thirthahalli 	Rashi Idi	27599	24599	26569
27/11/2016	Thirthahalli 	Gorabalu	17709	14082	16366
04/12/2016	Thirthahalli 	Hasa	41099	28189	33011
04/12/2016	Thirthahalli 	Bette	28189	25009	28189
04/12/2016	Thirthahalli 	Rashi Idi	26859	24309	26659
04/12/2016	Thirthahalli 	Gorabalu	15611	14589	15369
11/12/2016	Thirthahalli 	Hasa	42100	28019	33109
11/12/2016	Thirthahalli 	Bette	28699	27011	28699
11/12/2016	Thirthahalli 	Rashi Idi	27352	24566	27252
11/12/2016	Thirthahalli 	Gorabalu	16299	14109	15699
18/12/2016	Thirthahalli 	Hasa	43099	30189	38111
18/12/2016	Thirthahalli 	Bette	29699	23059	29599
18/12/2016	Thirthahalli 	Rashi Idi	27552	21896	27409
18/12/2016	Thirthahalli 	Gorabalu	16699	12009	16589
25/12/2016	Thirthahalli 	Hasa	42701	29019	35699
25/12/2016	Thirthahalli 	Bette	29299	24011	29069
25/12/2016	Thirthahalli 	Rashi Idi	26819	22199	26199
25/12/2016	Thirthahalli 	Gorabalu	16699	12189	16199
01/01/2017	Thirthahalli 	Hasa	42899	29555	35099
01/01/2017	Thirthahalli 	Bette	28519	26355	28519
01/01/2017	Thirthahalli 	Rashi Idi	26599	22011	26511
01/01/2017	Thirthahalli 	Gorabalu	16189	14269	15369
08/01/2017	Thirthahalli 	Hasa	43422	24011	36099
08/01/2017	Thirthahalli 	Bette	29319	28599	29309
08/01/2017	Thirthahalli 	Rashi Idi	27089	25022	26869
08/01/2017	Thirthahalli 	Gorabalu	16439	14122	16299
15/01/2017	Thirthahalli 	Hasa	42599	28511	36809
15/01/2017	Thirthahalli 	Bette	30069	29099	29969
15/01/2017	Thirthahalli 	Rashi Idi	27519	26699	27499
15/01/2017	Thirthahalli 	Gorabalu	16699	15032	16592
22/01/2017	Thirthahalli 	Hasa	42199	28111	36899
22/01/2017	Thirthahalli 	Bette	30099	29211	29299
22/01/2017	Thirthahalli 	Rashi Idi	27099	24052	26899
22/01/2017	Thirthahalli 	Gorabalu	16676	15032	15899
29/01/2017	Thirthahalli 	Hasa	43599	30089	37689
29/01/2017	Thirthahalli 	Bette	30299	30111	30189
29/01/2017	Thirthahalli 	Rashi Idi	27099	23165	27011
29/01/2017	Thirthahalli 	Gorabalu	16699	13165	16429
05/02/2017	Thirthahalli 	Hasa	41499	28111	35869
05/02/2017	Thirthahalli 	Bette	31111	29899	31100
05/02/2017	Thirthahalli 	Rashi Idi	27399	26009	27100
05/02/2017	Thirthahalli 	Gorabalu	17159	15099	17100
12/02/2017	Thirthahalli 	Hasa	43509	31019	38399
12/02/2017	Thirthahalli 	Bette	31109	24011	31039
12/02/2017	Thirthahalli 	Rashi Idi	27499	25065	27299
12/02/2017	Thirthahalli 	Gorabalu	17109	15169	16409
19/02/2017	Thirthahalli 	Hasa	44101	31669	39099
19/02/2017	Thirthahalli 	Bette	31852	26011	31399
19/02/2017	Thirthahalli 	Rashi Idi	28192	23369	27899
19/02/2017	Thirthahalli 	Gorabalu	17210	12011	16529
31/01/2017	Thirthahalli 	Hasa	44200	33339	38649
31/01/2017	Thirthahalli 	Bette	32989	32099	32899
31/01/2017	Thirthahalli 	Rashi Idi	29139	27369	28929
31/01/2017	Thirthahalli 	Gorabalu	17120	14152	16842
31/01/2017	Thirthahalli 	Hasa	44200	33339	38649
31/01/2017	Thirthahalli 	Bette	32989	32099	32899
31/01/2017	Thirthahalli 	Rashi Idi	29139	27369	28929
31/01/2017	Thirthahalli 	Gorabalu	17120	14152	16842
26/02/2017	Thirthahalli 	Hasa	44200	33339	38899
26/02/2017	Thirthahalli 	Bette	32989	32099	32989
26/02/2017	Thirthahalli 	Rashi Idi	29139	27369	28929
26/02/2017	Thirthahalli 	Gorabalu	17120	14152	16699
05/03/2017	Thirthahalli 	Hasa	48089	35469	40009
05/03/2017	Thirthahalli 	Bette	36900	35419	36900
05/03/2017	Thirthahalli 	Rashi Idi	32099	31899	31899
05/03/2017	Thirthahalli 	Gorabalu	19252	16599	19152
12/03/2017	Thirthahalli 	Hasa	50099	36899	44259
12/03/2017	Thirthahalli 	Bette	38909	31399	38000
12/03/2017	Thirthahalli 	Rashi Idi	34459	27665	34100
12/03/2017	Thirthahalli 	Gorabalu	19172	16099	19100
19/03/2017	Thirthahalli 	Hasa	51009	40869	44101
19/03/2017	Thirthahalli 	Bette	40601	39699	40569
19/03/2017	Thirthahalli 	Rashi Idi	38309	35689	38169
19/03/2017	Thirthahalli 	Gorabalu	22520	19699	21168
26/03/2017	Thirthahalli 	Hasa	58009	41869	45619
26/03/2017	Thirthahalli 	Bette	46259	41099	42359
26/03/2017	Thirthahalli 	Rashi Idi	44599	32011	41519
26/03/2017	Thirthahalli 	Gorabalu	24899	18169	23899
16/04/2017	Thirthahalli 	Hasa	59009	38368	48899
16/04/2017	Thirthahalli 	Bette	51299	37582	43599
16/04/2017	Thirthahalli 	Rashi Idi	46699	31118	43589
16/04/2017	Thirthahalli 	Gorabalu	25699	19252	22099
23/04/2017	Thirthahalli 	Hasa	58009	42699	48501
23/04/2017	Thirthahalli 	Rashi Idi	47569	33168	46329
23/04/2017	Thirthahalli 	Gorabalu	25369	21699	24499
23/04/2017	Thirthahalli 	Bette	47101	45721	45759
30/04/2017	Thirthahalli 	Hasa	55650	40129	48889
30/04/2017	Thirthahalli 	Bette	49109	47199	48659
30/04/2017	Thirthahalli 	Rashi Idi	49099	32669	48599
30/04/2017	Thirthahalli 	Gorabalu	26509	18669	25509
07/05/2017	Thirthahalli 	Hasa	55009	40099	47899
07/05/2017	Thirthahalli 	Bette	48699	40299	40099
07/05/2017	Thirthahalli 	Rashi Idi	48151	34599	40299
07/05/2017	Thirthahalli 	Gorabalu	21519	16009	20499
14/05/2017	Thirthahalli 	Hasa	50529	43419	46619
14/05/2017	Thirthahalli 	Bette	46751	41099	43329
14/05/2017	Thirthahalli 	Rashi Idi	46321	37699	42859
14/05/2017	Thirthahalli 	Gorabalu	24699	17169	21289
21/05/2017	Thirthahalli 	Hasa	49999	40099	44599
21/05/2017	Thirthahalli 	Bette	47009	40009	42489
21/05/2017	Thirthahalli 	Rashi Idi	45355	39599	43169
21/05/2017	Thirthahalli 	Gorabalu	24099	19111	22690
28/05/2017	Thirthahalli 	Hasa	47389	35099	45789
28/05/2017	Thirthahalli 	Bette	40019	36182	38699
28/05/2017	Thirthahalli 	New Rashi Idi	40019	30599	38269
28/05/2017	Thirthahalli 	Gorabalu	20699	16099	19729
04/06/2017	Thirthahalli 	Hasa	46799	36696	43299
04/06/2017	Thirthahalli 	Bette	36699	35699	36669
04/06/2017	Thirthahalli 	Rashi Idi	36669	33009	36511
04/06/2017	Thirthahalli 	Gorabalu	18582	17729	18582
11/06/2017	Thirthahalli 	Hasa	48099	38099	45169
11/06/2017	Thirthahalli 	Bette	40599	37099	37229
11/06/2017	Thirthahalli 	Rashi Idi	40099	36029	36699
11/06/2017	Thirthahalli 	Gorabalu	19699	18869	19119
18/06/2017	Thirthahalli 	Hasa	48009	40321	46399
18/06/2017	Thirthahalli 	Bette	41599	36099	40099
18/06/2017	Thirthahalli 	Rashi Idi	41299	30168	40899
18/06/2017	Thirthahalli 	Gorabalu	20821	19589	20629
25/06/2017	Thirthahalli 	Hasa	48099	37619	45299
25/06/2017	Thirthahalli 	Bette	39399	36299	39259
25/06/2017	Thirthahalli 	Rashi Idi	40429	31365	38989
25/06/2017	Thirthahalli 	Gorabalu	22099	16569	20469
09/07/2017	Thirthahalli 	Hasa	45668	33168	42107
09/07/2017	Thirthahalli 	Bette	39019	31599	38516
09/07/2017	Thirthahalli 	Rashi Idi	39429	28199	38183
09/07/2017	Thirthahalli 	Gorabalu	20420	16210	19670
16/07/2017	Thirthahalli 	Hasa	50199	44699	46689
16/07/2017	Thirthahalli 	Bette	45299	44329	44699
16/07/2017	Thirthahalli 	Rashi Idi	45311	34411	44399
16/07/2017	Thirthahalli 	Gorabalu	24009	18509	22199
23/07/2017	Thirthahalli 	Hasa	50319	26168	47869
23/07/2017	Thirthahalli 	Bette	43069	36125	42709
23/07/2017	Thirthahalli 	Rashi Idi	43049	29999	42136
23/07/2017	Thirthahalli 	Gorabalu	24168	14111	23369
30/07/2017	Thirthahalli 	Hasa	49699	36368	47599
30/07/2017	Thirthahalli 	Bette	44599	36699	44599
30/07/2017	Thirthahalli 	Rashi Idi	45189	33099	44599
30/07/2017	Thirthahalli 	Gorabalu	24269	19256	23899
06/08/2017	Thirthahalli 	Hasa	50169	38721	42699
06/08/2017	Thirthahalli 	Bette	41599	37721	41499
06/08/2017	Thirthahalli 	Rashi Idi	41721	35121	41199
06/08/2017	Thirthahalli 	Gorabalu	24021	21516	23339
13/08/2017	Thirthahalli 	Hasa	48619	36699	46269
13/08/2017	Thirthahalli 	Bette	41899	40699	41899
13/08/2017	Thirthahalli 	Rashi Idi	41899	30228	41569
13/08/2017	Thirthahalli 	Gorabalu	23908	21169	22819
20/08/2017	Thirthahalli 	Hasa	49169	36332	46919
20/08/2017	Thirthahalli 	Bette	43821	41621	42121
20/08/2017	Thirthahalli 	Rashi Idi	43121	27699	42019
20/08/2017	Thirthahalli 	Gorabalu	24021	20569	22821
27/08/2017	Thirthahalli 	Hasa	48401	36589	45109
27/08/2017	Thirthahalli 	Bette	43021	40021	42044
27/08/2017	Thirthahalli 	Rashi Idi	43021	35189	41360
27/08/2017	Thirthahalli 	Gorabalu	24021	16021	22731
03/09/2017	Thirthahalli 	Hasa	47599	39099	43419
03/09/2017	Thirthahalli 	Bette	41069	34599	40219
03/09/2017	Thirthahalli 	Rashi Idi	40422	35199	39569
03/09/2017	Thirthahalli 	Gorabalu	22368	18169	22222
10/09/2017	Thirthahalli 	Hasa	46599	36099	45419
10/09/2017	Thirthahalli 	Bette	40399	38452	39129
10/09/2017	Thirthahalli 	Rashi Idi	39369	23168	38669
10/09/2017	Thirthahalli 	Gorabalu	21189	13099	20232
17/09/2017	Thirthahalli 	Hasa	46721	38119	43699
17/09/2017	Thirthahalli 	Bette	40699	36099	38689
17/09/2017	Thirthahalli 	Rashi Idi	40699	27189	38859
17/09/2017	Thirthahalli 	Gorabalu	21269	15099	21269
24/09/2017	Thirthahalli 	Hasa	48389	33169	43269
24/09/2017	Thirthahalli 	Bette	38499	35102	38019
24/09/2017	Thirthahalli 	Rashi Idi	38626	30099	38569
24/09/2017	Thirthahalli 	Gorabalu	21019	18132	20009
08/10/2017	Thirthahalli 	Hasa	48529	38394	43169
08/10/2017	Thirthahalli 	Bette	39399	32200	39019
08/10/2017	Thirthahalli 	Rashi Idi	39816	28168	38494
08/10/2017	Thirthahalli 	Gorabalu	21219	17218	20359
15/10/2017	Thirthahalli 	Hasa	47599	32118	43199
15/10/2017	Thirthahalli 	Bette	39399	31200	38399
15/10/2017	Thirthahalli 	Rashi Idi	39029	24165	38721
15/10/2017	Thirthahalli 	Gorabalu	21819	17018	21321
22/10/2017	Thirthahalli 	Hasa	46200	38169	43500
22/10/2017	Thirthahalli 	Bette	39929	32200	38019
22/10/2017	Thirthahalli 	Rashi Idi	39029	23218	38566
22/10/2017	Thirthahalli 	Gorabalu	21689	17156	20309
29/10/2017	Thirthahalli 	Hasa	47289	36619	44389
29/10/2017	Thirthahalli 	Bette	38168	33329	34399
29/10/2017	Thirthahalli 	Rashi Idi	37099	26669	33629
29/10/2017	Thirthahalli 	Gorabalu	20809	18009	20009
05/11/2017	Thirthahalli 	Hasa	47700	32108	43619
05/11/2017	Thirthahalli 	Bette	36299	29108	36009
05/11/2017	Thirthahalli 	Rashi Idi	35019	26108	33869
05/11/2017	Thirthahalli 	Gorabalu	20869	16819	20019
12/11/2017	Thirthahalli 	Hasa	47099	41199	43899
12/11/2017	Thirthahalli 	Bette	40529	34219	37727
12/11/2017	Thirthahalli 	Rashi Idi	39349	22168	36026
12/11/2017	Thirthahalli 	Gorabalu	22596	16118	21089
19/11/2017	Thirthahalli 	Hasa	50009	33189	44869
19/11/2017	Thirthahalli 	Bette	39029	24200	38749
19/11/2017	Thirthahalli 	Rashi Idi	36029	24669	35849
19/11/2017	Thirthahalli 	Gorabalu	22369	19289	21519
26/11/2017	Thirthahalli 	Hasa	52009	37019	48890
26/11/2017	Thirthahalli 	Bette	39199	36099	38599
26/11/2017	Thirthahalli 	Rashi Idi	37199	23168	36199
26/11/2017	Thirthahalli 	Gorabalu	22209	16168	22089
03/12/2017	Thirthahalli 	Hasa	53009	44329	48189
03/12/2017	Thirthahalli 	Bette	40099	38508	38808
03/12/2017	Thirthahalli 	Rashi Idi	37099	23168	36969
03/12/2017	Thirthahalli 	Gorabalu	22821	18889	22222
10/12/2017	Thirthahalli 	Hasa	55009	47539	52199
10/12/2017	Thirthahalli 	Bette	41009	33100	40099
10/12/2017	Thirthahalli 	Rashi Idi	38609	30168	38199
10/12/2017	Thirthahalli 	Gorabalu	23599	18189	22689
17/12/2017	Thirthahalli 	Hasa	56019	38599	53299
17/12/2017	Thirthahalli 	Bette	40719	38619	39299
17/12/2017	Thirthahalli 	Rashi Idi	37811	28369	37201
17/12/2017	Thirthahalli 	Gorabalu	22801	19168	21889
24/12/2017	Thirthahalli 	Hasa	55301	50099	53469
24/12/2017	Thirthahalli 	Bette	39701	37669	39199
24/12/2017	Thirthahalli 	Rashi Idi	36651	28299	36189
24/12/2017	Thirthahalli 	Gorabalu	23301	15899	22222
31/12/2017	Thirthahalli 	Hasa	58519	48569	52769
31/12/2017	Thirthahalli 	Bette	39899	37019	39819
31/12/2017	Thirthahalli 	Rashi Idi	37639	26369	37249
31/12/2017	Thirthahalli 	Gorabalu	23168	16589	22269
07/01/2018	Thirthahalli 	Hasa	59019	53019	54019
07/01/2018	Thirthahalli 	Bette	42101	39120	41191
07/01/2018	Thirthahalli 	Rashi Idi	38410	26368	38019
07/01/2018	Thirthahalli 	Gorabalu	24210	15168	23501
14/01/2018	Thirthahalli 	Hasa	60029	49869	56459
14/01/2018	Thirthahalli 	Bette	41961	39899	41009
14/01/2018	Thirthahalli 	Rashi Idi	37570	26121	37270
14/01/2018	Thirthahalli 	Gorabalu	23210	18301	22719
21/01/2018	Thirthahalli 	Hasa	60099	51999	55869
21/01/2018	Thirthahalli 	Bette	41811	38119	41019
21/01/2018	Thirthahalli 	Rashi Idi	37611	30619	37370
21/01/2018	Thirthahalli 	Gorabalu	23620	19111	22869
28/01/2018	Thirthahalli 	Hasa	58200	41189	55021
28/01/2018	Thirthahalli 	Bette	41151	26099	39611
28/01/2018	Thirthahalli 	Rashi Idi	37281	30011	36881
28/01/2018	Thirthahalli 	Gorabalu	23111	17169	22211
04/02/2018	Thirthahalli 	Hasa	58509	47310	54021
04/02/2018	Thirthahalli 	Bette	41166	38299	40219
04/02/2018	Thirthahalli 	Rashi Idi	36489	30216	36319
04/02/2018	Thirthahalli 	Gorabalu	23311	16216	21539
11/02/2018	Thirthahalli 	Hasa	57552	48001	55111
11/02/2018	Thirthahalli 	Bette	41501	39199	40901
11/02/2018	Thirthahalli 	Rashi Idi	37519	30121	37121
11/02/2018	Thirthahalli 	Gorabalu	23401	18811	21800
18/02/2018	Thirthahalli 	Hasa	57720	47649	54499
18/02/2018	Thirthahalli 	Bette	40789	36099	40289
18/02/2018	Thirthahalli 	Rashi Idi	36961	26166	33369
18/02/2018	Thirthahalli 	Gorabalu	22211	15166	21400
07/01/2017	Shikaripura	Rashi Idi	27389	25699	27089
07/01/2017	Shikaripura	Rashi Idi	27389	26989	27089
21/01/2017	Shikaripura	Rashi Idi	26819	23399	25869
21/01/2017	Shikaripura	Gorabalu	14182	11182	13411
28/01/2017	Shikaripura	Rashi Idi	26739	23069	26109
28/01/2017	Shikaripura	Gorabalu	15052	9022	14169
04/02/2017	Shikaripura	Rashi Idi	27159	24699	26609
04/02/2017	Shikaripura	Gorabalu	14532	13122	13709
11/02/2017	Shikaripura	Rashi Idi	27099	24199	26599
11/02/2017	Shikaripura	Gorabalu	15011	12011	13011
18/02/2017	Shikaripura	Rashi Idi	27299	25169	26752
18/02/2017	Shikaripura	Gorabalu	15556	13456	14709
25/02/2017	Shikaripura	Rashi Idi	28589	24799	27769
25/02/2017	Shikaripura	Gorabalu	14576	12169	14026
04/03/2017	Shikaripura	Rashi Idi	30489	27001	29701
04/03/2017	Shikaripura	Gorabalu	16152	12109	15609
11/03/2017	Shikaripura	Rashi Idi	34229	27199	32809
18/03/2017	Shikaripura	Rashi Idi	36749	30107	34599
18/03/2017	Shikaripura	Gorabalu	17211	14101	16109
25/03/2017	Shikaripura	Rashi Idi	43069	37399	41579
25/03/2017	Shikaripura	Gorabalu	16111	14111	15209
08/04/2017	Shikaripura	Rashi Idi	48211	38199	48111
08/04/2017	Shikaripura	Gorabalu	17306	17099	15211
15/04/2017	Shikaripura	Rashi Idi	42199	35199	40199
15/04/2017	Shikaripura	Gorabalu	15007	14007	14315
22/04/2017	Shikaripura	Rashi Idi	44621	38406	40199
22/04/2017	Shikaripura	Gorabalu	20111	17011	18211
